"","site","comid","lon","lat","inletoutlet","tocomid","direction"
"663","TCEQMAIN-11271",1442273,-95.1681,29.7472,"inlet",NA,"dn"
"664","TCEQMAIN-11271",1442273,-95.1681,29.7472,"outlet",NA,"up"
"665","TCEQMAIN-11292",1440525,-95.2889,29.7492,"inlet",NA,"dn"
"666","TCEQMAIN-11292",1440525,-95.2889,29.7492,"outlet",NA,"up"
"667","TCEQMAIN-11312",1508065,-95.4058,30.0921,"inlet",NA,"dn"
"668","TCEQMAIN-11312",1508065,-95.4058,30.0921,"outlet",NA,"up"
"669","TCEQMAIN-11328",1508289,-95.4292,30.0358,"inlet",NA,"dn"
"670","TCEQMAIN-11328",1508289,-95.4292,30.0358,"outlet",1509759,"up"
"679","USGS-07144100",21177172,-97.4244864,37.8830674,"inlet",NA,"dn"
"680","USGS-07144100",21177172,-97.4244864,37.8830674,"outlet",NA,"up"
"681","USGS-07144780",21159337,-98.0139449,37.8625129,"inlet",21161133,"dn"
"682","USGS-07144780",21159337,-98.0139449,37.8625129,"outlet",NA,"up"
"683","USGS-07144790",21161233,-97.7942177,37.726123,"inlet",21161233,"dn"
"684","USGS-07144790",21161233,-97.7942177,37.726123,"outlet",21161229,"up"
"685","USGS-07239450",391180,-98.0653316,35.6169933,"inlet",NA,"dn"
"686","USGS-07239450",391180,-98.0653316,35.6169933,"outlet",NA,"up"
"687","USGS-07241000",393414,-97.6633752,35.4786685,"inlet",393424,"dn"
"688","USGS-07241000",393414,-97.6633752,35.4786685,"outlet",393422,"up"
"689","USGS-07241520",414275,-97.367258,35.5656147,"inlet",NA,"dn"
"690","USGS-07241520",414275,-97.367258,35.5656147,"outlet",415539,"up"
"691","USGS-07241550",414203,-97.1939194,35.5003412,"inlet",NA,"dn"
"692","USGS-07241550",414203,-97.1939194,35.5003412,"outlet",NA,"up"
"693","OKCONCOM_WQX-OK121600-02-0070F",21772639,-95.071,36.2796389,"inlet",21773107,"dn"
"694","OKCONCOM_WQX-OK121600-02-0070F",21772639,-95.071,36.2796389,"outlet",NA,"up"
"695","OKDAFF-1489",21047508,-99.0765,36.3553,"inlet",NA,"dn"
"696","OKDAFF-1489",21047508,-99.0765,36.3553,"outlet",NA,"up"
"697","USGS-06610000",17219468,-95.9225138,41.2588874,"inlet",NA,"dn"
"698","USGS-06610000",17219468,-95.9225138,41.2588874,"outlet",NA,"up"
"699","USGS-06463500",16039510,-99.6788889,42.6894444,"inlet",NA,"dn"
"700","USGS-06463500",16039510,-99.6788889,42.6894444,"outlet",16039536,"up"
"701","USGS-06770500",7268299,-98.2820044,40.8744567,"inlet",NA,"dn"
"702","USGS-06770500",7268299,-98.2820044,40.8744567,"outlet",NA,"up"
"703","USGS-06774000",7301400,-97.4952778,41.3683333,"inlet",NA,"dn"
"704","USGS-06774000",7301400,-97.4952778,41.3683333,"outlet",NA,"up"
"705","USGS-06800000",17262269,-96.5408333,41.5611667,"inlet",NA,"dn"
"706","USGS-06800000",17262269,-96.5408333,41.5611667,"outlet",NA,"up"
"707","USGS-06800500",24750511,-96.2838889,41.2933333,"inlet",NA,"dn"
"708","USGS-06800500",24750511,-96.2838889,41.2933333,"outlet",NA,"up"
"709","USGS-06803525",17405523,-96.5861224,40.9049996,"inlet",NA,"dn"
"710","USGS-06803525",17405523,-96.5861224,40.9049996,"outlet",NA,"up"
"711","USGS-06805500",17416036,-96.1577778,41.0152778,"inlet",NA,"dn"
"712","USGS-06805500",17416036,-96.1577778,41.0152778,"outlet",NA,"up"
"713","USGS-05059000",14827685,-97.000643,46.6316329,"inlet",NA,"dn"
"714","USGS-05059000",14827685,-97.000643,46.6316329,"outlet",NA,"up"
"715","USGS-05082500",9398232,-97.0292435,47.9269234,"inlet",NA,"dn"
"716","USGS-05082500",9398232,-97.0292435,47.9269234,"outlet",NA,"up"
"717","MNPCA-S000-185",7068839,-97.107222,48.413972,"inlet",NA,"dn"
"718","MNPCA-S000-185",7068839,-97.107222,48.413972,"outlet",NA,"up"
"719","MNPCA-S000-195",4104611,-96.0205,45.203111,"inlet",NA,"dn"
"720","MNPCA-S000-195",4104611,-96.0205,45.203111,"outlet",4104723,"up"
"721","MNPCA-S000-666",4123442,-95.0475,44.583889,"inlet",4140936,"dn"
"722","MNPCA-S000-666",4123442,-95.0475,44.583889,"outlet",NA,"up"
"723","MNPCA-S001-679",4136750,-95.1715,44.523694,"inlet",4136868,"dn"
"724","MNPCA-S001-679",4136750,-95.1715,44.523694,"outlet",NA,"up"
"725","MNPCA-S002-012",4123614,-95.4288,44.7622,"inlet",4123736,"dn"
"726","MNPCA-S002-012",4123614,-95.4288,44.7622,"outlet",NA,"up"
"727","MNPCA-S002-079",7047623,-96.1734,48.1872,"inlet",NA,"dn"
"728","MNPCA-S002-079",7047623,-96.1734,48.1872,"outlet",7047639,"up"
"729","MNPCA-S002-118",7053799,-96.27691,47.886071,"inlet",NA,"dn"
"730","MNPCA-S002-118",7053799,-96.27691,47.886071,"outlet",NA,"up"
"731","MNPCA-S002-148",4122756,-95.4831,44.8697,"inlet",NA,"dn"
"732","MNPCA-S002-148",4122756,-95.4831,44.8697,"outlet",NA,"up"
"733","MNPCA-S002-158",6656475,-95.8768,46.8009,"inlet",6657055,"dn"
"734","MNPCA-S002-158",6656475,-95.8768,46.8009,"outlet",6657047,"up"
"735","MNPCA-S002-160",6656473,-95.8687,46.789,"inlet",6657055,"dn"
"736","MNPCA-S002-160",6656473,-95.8687,46.789,"outlet",6657051,"up"
"737","MNPCA-S002-163",6656867,-95.8661,46.8913,"inlet",6657251,"dn"
"738","MNPCA-S002-163",6656867,-95.8661,46.8913,"outlet",6657245,"up"
"739","MNPCA-S002-166",6657249,-95.8398,46.8781,"inlet",6657249,"dn"
"740","MNPCA-S002-166",6657249,-95.8398,46.8781,"outlet",6657251,"up"
"741","MNPCA-S002-172",6656473,-95.8675,46.7893,"inlet",6657055,"dn"
"742","MNPCA-S002-172",6656473,-95.8675,46.7893,"outlet",6657051,"up"
"743","MNPCA-S002-173",6656479,-95.8831,46.7819,"inlet",6657073,"dn"
"744","MNPCA-S002-173",6656479,-95.8831,46.7819,"outlet",6657055,"up"
"745","MNPCA-S002-174",6656501,-95.8998,46.7574,"inlet",6657087,"dn"
"746","MNPCA-S002-174",6656501,-95.8998,46.7574,"outlet",6657073,"up"
"747","MNPCA-S002-203",4416564,-95.799143,45.108657,"inlet",NA,"dn"
"748","MNPCA-S002-203",4416564,-95.799143,45.108657,"outlet",NA,"up"
"749","USGS-07362000",22005200,-92.8180556,33.5963889,"inlet",NA,"dn"
"750","USGS-07362000",22005200,-92.8180556,33.5963889,"outlet",NA,"up"
"751","USGS-07355500",19408130,-92.4429148,31.3129602,"inlet",NA,"dn"
"752","USGS-07355500",19408130,-92.4429148,31.3129602,"outlet",NA,"up"
"753","USGS-07373420",19053670,-91.3959464,30.7585166,"inlet",NA,"dn"
"754","USGS-07373420",19053670,-91.3959464,30.7585166,"outlet",NA,"up"
"755","USGS-07381495",938080187,-91.7362262,30.690743,"inlet",NA,"dn"
"756","USGS-07381495",938080187,-91.7362262,30.690743,"outlet",NA,"up"
"757","USGS-07381590",15182085,-91.3728855,29.6979864,"inlet",15182089,"dn"
"758","USGS-07381590",15182085,-91.3728855,29.6979864,"outlet",NA,"up"
"759","USGS-07381600",15182073,-91.2119368,29.6928194,"inlet",15182089,"dn"
"760","USGS-07381600",15182073,-91.2119368,29.6928194,"outlet",15182067,"up"
"761","USGS-07288650",17963095,-90.8477778,33.3966667,"inlet",NA,"dn"
"762","USGS-07288650",17963095,-90.8477778,33.3966667,"outlet",NA,"up"
"763","USGS-07288955",17948636,-90.9141667,32.4441667,"inlet",NA,"dn"
"764","USGS-07288955",17948636,-90.9141667,32.4441667,"outlet",NA,"up"
"765","USGS-333420090445900",17958013,-90.7499722,33.5723611,"inlet",NA,"dn"
"766","USGS-333420090445900",17958013,-90.7499722,33.5723611,"outlet",NA,"up"
"767","USGS-341404090385600",17951707,-90.6488889,34.2344444,"inlet",NA,"dn"
"768","USGS-341404090385600",17951707,-90.6488889,34.2344444,"outlet",17953185,"up"
"769","USGS-341550090391300",17951667,-90.6536111,34.2638889,"inlet",NA,"dn"
"770","USGS-341550090391300",17951667,-90.6536111,34.2638889,"outlet",NA,"up"
"771","USGS-07047942",22860477,-90.8780556,35.1447222,"inlet",NA,"dn"
"772","USGS-07047942",22860477,-90.8780556,35.1447222,"outlet",NA,"up"
"773","USGS-07048550",8590430,-94.0830556,36.0538889,"inlet",NA,"dn"
"774","USGS-07048550",8590430,-94.0830556,36.0538889,"outlet",NA,"up"
"775","USGS-07048700",8590362,-94.0111111,36.1058333,"inlet",8591020,"dn"
"776","USGS-07048700",8590362,-94.0111111,36.1058333,"outlet",8591022,"up"
"777","USGS-07049200",8590974,-94.0690902,36.2592424,"inlet",8590974,"dn"
"778","USGS-07049200",8590974,-94.0690902,36.2592424,"outlet",8590980,"up"
"779","USGS-07049500",8590930,-94.0190894,36.3322963,"inlet",8590930,"dn"
"780","USGS-07049500",8590930,-94.0190894,36.3322963,"outlet",8590932,"up"
"781","USGS-07049690",8589608,-93.8474187,36.4209051,"inlet",8589608,"dn"
"782","USGS-07049690",8589608,-93.8474187,36.4209051,"outlet",8589636,"up"
"783","USGS-07060710",11834118,-92.2138889,35.9916667,"inlet",NA,"dn"
"784","USGS-07060710",11834118,-92.2138889,35.9916667,"outlet",NA,"up"
"785","USGS-07077500",9277778,-91.2363889,35.2697222,"inlet",NA,"dn"
"786","USGS-07077500",9277778,-91.2363889,35.2697222,"outlet",NA,"up"
"787","USGS-07249400",6041516,-94.4069444,35.1625,"inlet",NA,"dn"
"788","USGS-07249400",6041516,-94.4069444,35.1625,"outlet",NA,"up"
"789","USGS-07250550",7756168,-94.2983333,35.3488889,"inlet",NA,"dn"
"790","USGS-07250550",7756168,-94.2983333,35.3488889,"outlet",NA,"up"
"791","USGS-07263620",22848175,-92.1513889,34.6811111,"inlet",22848175,"dn"
"792","USGS-07263620",22848175,-92.1513889,34.6811111,"outlet",22848153,"up"
"793","USGS-06892350",3730399,-94.9646893,38.9833375,"inlet",NA,"dn"
"794","USGS-06892350",3730399,-94.9646893,38.9833375,"outlet",NA,"up"
"795","USGS-05514500",2507315,-90.9775278,39.0088056,"inlet",NA,"dn"
"796","USGS-05514500",2507315,-90.9775278,39.0088056,"outlet",NA,"up"
"797","USGS-05587455",880512,-90.3712256,38.9511595,"inlet",NA,"dn"
"798","USGS-05587455",880512,-90.3712256,38.9511595,"outlet",NA,"up"
"799","USGS-06918070",2985390,-94.1454167,38.0558611,"inlet",NA,"dn"
"800","USGS-06918070",2985390,-94.1454167,38.0558611,"outlet",NA,"up"
"801","USGS-06918600",7374611,-93.4101947,37.3986554,"inlet",NA,"dn"
"802","USGS-06918600",7374611,-93.4101947,37.3986554,"outlet",7376453,"up"
"803","USGS-06926510",5987239,-92.20825,38.4214444,"inlet",NA,"dn"
"804","USGS-06926510",5987239,-92.20825,38.4214444,"outlet",NA,"up"
"805","USGS-06930450",7434891,-92.0623858,37.848096,"inlet",NA,"dn"
"806","USGS-06930450",7434891,-92.0623858,37.848096,"outlet",NA,"up"
"807","USGS-06930800",7447479,-91.9759959,37.9200403,"inlet",NA,"dn"
"808","USGS-06930800",7447479,-91.9759959,37.9200403,"outlet",NA,"up"
"809","USGS-06934500",6013072,-91.4385,38.7098056,"inlet",NA,"dn"
"810","USGS-06934500",6013072,-91.4385,38.7098056,"outlet",NA,"up"
"811","USGS-07014500",5053369,-91.1084722,38.1585278,"inlet",NA,"dn"
"812","USGS-07014500",5053369,-91.1084722,38.1585278,"outlet",NA,"up"
"813","USGS-07016400",5077236,-91.0198653,38.431996,"inlet",NA,"dn"
"814","USGS-07016400",5077236,-91.0198653,38.431996,"outlet",NA,"up"
"815","USGS-07019280",5052499,-90.4148419,38.4628317,"inlet",NA,"dn"
"816","USGS-07019280",5052499,-90.4148419,38.4628317,"outlet",NA,"up"
"817","USGS-07046250",767886,-90.0798153,36.0903463,"inlet",NA,"dn"
"818","USGS-07046250",767886,-90.0798153,36.0903463,"outlet",NA,"up"
"819","USGS-07052250",7607905,-93.3646667,37.0065833,"inlet",NA,"dn"
"820","USGS-07052250",7607905,-93.3646667,37.0065833,"outlet",7608061,"up"
"821","USGS-07053700",7626122,-93.2146255,36.6358955,"inlet",7626122,"dn"
"822","USGS-07053700",7626122,-93.2146255,36.6358955,"outlet",8586112,"up"
"823","USGS-07068000",7523285,-90.8476225,36.6220029,"inlet",NA,"dn"
"824","USGS-07068000",7523285,-90.8476225,36.6220029,"outlet",NA,"up"
"825","USGS-07186480",7590377,-94.6030068,37.1556146,"inlet",7591059,"dn"
"826","USGS-07186480",7590377,-94.6030068,37.1556146,"outlet",NA,"up"
"827","USGS-07189000",7601075,-94.5868886,36.6314613,"inlet",7601107,"dn"
"828","USGS-07189000",7601075,-94.5868886,36.6314613,"outlet",7601127,"up"
"829","USGS-07191179",21771041,-94.58772,36.3420235,"inlet",NA,"dn"
"830","USGS-07191179",21771041,-94.58772,36.3420235,"outlet",NA,"up"
"831","USGS-071912213",21771121,-94.6852238,36.3225808,"inlet",NA,"dn"
"832","USGS-071912213",21771121,-94.6852238,36.3225808,"outlet",NA,"up"
"833","USGS-07191222",21770993,-94.7763388,36.3553592,"inlet",NA,"dn"
"834","USGS-07191222",21770993,-94.7763388,36.3553592,"outlet",21772047,"up"
"835","USGS-07195500",398302,-94.5721645,36.1300819,"inlet",NA,"dn"
"836","USGS-07195500",398302,-94.5721645,36.1300819,"outlet",399600,"up"
"837","USGS-07196000",399514,-94.7068913,36.1864724,"inlet",NA,"dn"
"838","USGS-07196000",399514,-94.7068913,36.1864724,"outlet",399584,"up"
"839","USGS-07196090",398442,-94.7827283,36.1042527,"inlet",NA,"dn"
"840","USGS-07196090",398442,-94.7827283,36.1042527,"outlet",399600,"up"
"841","USGS-07196500",400380,-94.9217028,35.9255472,"inlet",401912,"dn"
"842","USGS-07196500",400380,-94.9217028,35.9255472,"outlet",NA,"up"
"843","USGS-07197000",400496,-94.8372472,35.9216222,"inlet",401912,"dn"
"844","USGS-07197000",400496,-94.8372472,35.9216222,"outlet",NA,"up"
"845","OKCONCOM_WQX-OK121600-05-0160F",21770903,-94.7191,36.3704,"inlet",401912,"dn"
"846","OKCONCOM_WQX-OK121600-05-0160F",21770903,-94.7191,36.3704,"outlet",NA,"up"
"847","USGS-05420500",14809371,-90.252073,41.7805864,"inlet",NA,"dn"
"848","USGS-05420500",14809371,-90.252073,41.7805864,"outlet",NA,"up"
"849","USGS-05451210",6572160,-93.1520556,42.3150833,"inlet",6572774,"dn"
"850","USGS-05451210",6572160,-93.1520556,42.3150833,"outlet",NA,"up"
"851","USGS-05465500",11919825,-91.1820939,41.1780861,"inlet",NA,"dn"
"852","USGS-05465500",11919825,-91.1820939,41.1780861,"outlet",NA,"up"
"853","USGS-05474000",7006146,-91.2770942,40.7536504,"inlet",NA,"dn"
"854","USGS-05474000",7006146,-91.2770942,40.7536504,"outlet",NA,"up"
"855","USGS-05446500",10608846,-90.1852778,41.5561111,"inlet",NA,"dn"
"856","USGS-05446500",10608846,-90.1852778,41.5561111,"outlet",NA,"up"
"857","USGS-05584500",13802760,-90.8962451,40.3303217,"inlet",NA,"dn"
"858","USGS-05584500",13802760,-90.8962451,40.3303217,"outlet",NA,"up"
"859","USGS-05586100",3598294,-90.6454047,39.7033802,"inlet",NA,"dn"
"860","USGS-05586100",3598294,-90.6454047,39.7033802,"outlet",NA,"up"
"861","USGS-05500000",4989635,-91.5801667,39.8966389,"inlet",NA,"dn"
"862","USGS-05500000",4989635,-91.5801667,39.8966389,"outlet",NA,"up"
"863","USGS-06818000",2252949,-94.8568333,39.75325,"inlet",NA,"dn"
"864","USGS-06818000",2252949,-94.8568333,39.75325,"outlet",NA,"up"
"865","USGS-06900100",5965458,-93.3813273,40.3172354,"inlet",NA,"dn"
"866","USGS-06900100",5965458,-93.3813273,40.3172354,"outlet",NA,"up"
"867","USGS-06902000",5969716,-93.2736944,39.6400278,"inlet",NA,"dn"
"868","USGS-06902000",5969716,-93.2736944,39.6400278,"outlet",NA,"up"
"869","USGS-06905500",5816473,-92.79075,39.5399444,"inlet",NA,"dn"
"870","USGS-06905500",5816473,-92.79075,39.5399444,"outlet",NA,"up"
"871","USGS-05378183",2117216,-91.6651532,44.2146857,"inlet",NA,"dn"
"872","USGS-05378183",2117216,-91.6651532,44.2146857,"outlet",NA,"up"
"873","USGS-05378185",2117228,-91.6784864,44.209408,"inlet",NA,"dn"
"874","USGS-05378185",2117228,-91.6784864,44.209408,"outlet",NA,"up"
"875","USGS-05414850",13356858,-90.3995726,42.710829,"inlet",NA,"dn"
"876","USGS-05414850",13356858,-90.3995726,42.710829,"outlet",NA,"up"
"877","MNDA_PESTICIDE-S001-831",2119804,-92.104611,44.037111,"inlet",NA,"dn"
"878","MNDA_PESTICIDE-S001-831",2119804,-92.104611,44.037111,"outlet",NA,"up"
"879","MNPCA-S000-041",4141632,-93.96025,44.307528,"inlet",NA,"dn"
"880","MNPCA-S000-041",4141632,-93.96025,44.307528,"outlet",NA,"up"
"881","MNPCA-S000-084",6558949,-93.268611,43.513917,"inlet",NA,"dn"
"882","MNPCA-S000-084",6558949,-93.268611,43.513917,"outlet",6559117,"up"
"883","MNPCA-S000-163",2423631,-94.194694,44.046167,"inlet",NA,"dn"
"884","MNPCA-S000-163",2423631,-94.194694,44.046167,"outlet",NA,"up"
"885","MNPCA-S000-340",10596362,-94.049667,44.117306,"inlet",NA,"dn"
"886","MNPCA-S000-340",10596362,-94.049667,44.117306,"outlet",NA,"up"
"887","MNPCA-S001-231",2747410,-94.108028,44.093056,"inlet",NA,"dn"
"888","MNPCA-S001-231",2747410,-94.108028,44.093056,"outlet",2749082,"up"
"889","MNPCA-S001-918",4047160,-94.439226,44.28915,"inlet",NA,"dn"
"890","MNPCA-S001-918",4047160,-94.439226,44.28915,"outlet",NA,"up"
"891","MNPCA-S002-427",10596394,-94.02602,44.065221,"inlet",NA,"dn"
"892","MNPCA-S002-427",10596394,-94.02602,44.065221,"outlet",NA,"up"
"893","MNPCA-S002-937",4142312,-94.03156,44.263228,"inlet",NA,"dn"
"894","MNPCA-S002-937",4142312,-94.03156,44.263228,"outlet",NA,"up"
"895","USGS-05287890",1100388,-93.4366212,45.1632981,"inlet",1100556,"dn"
"896","USGS-05287890",1100388,-93.4366212,45.1632981,"outlet",1100624,"up"
"897","USGS-05288705",1100446,-93.3102274,45.0499651,"inlet",NA,"dn"
"898","USGS-05288705",1100446,-93.3102274,45.0499651,"outlet",1100678,"up"
"899","USGS-05330000",2387166,-93.641902,44.6930184,"inlet",NA,"dn"
"900","USGS-05330000",2387166,-93.641902,44.6930184,"outlet",NA,"up"
"901","USGS-465724094402601",4823639,-94.6741707,46.9566252,"inlet",4824059,"dn"
"902","USGS-465724094402601",4823639,-94.6741707,46.9566252,"outlet",NA,"up"
"903","MNPCA-02-0003-00-204",1100628,-93.045533,45.123424,"inlet",1100628,"dn"
"904","MNPCA-02-0003-00-204",1100628,-93.045533,45.123424,"outlet",1100638,"up"
"905","MNPCA-02-0045-00-202",1100734,-93.153298,45.139543,"inlet",1100734,"dn"
"906","MNPCA-02-0045-00-202",1100734,-93.153298,45.139543,"outlet",NA,"up"
"907","MNPCA-10-0002-00-451",2387018,-93.518076,44.835424,"inlet",2387018,"dn"
"908","MNPCA-10-0002-00-451",2387018,-93.518076,44.835424,"outlet",2387000,"up"
"909","MNPCA-10-0042-00-401",1104346,-93.727351,44.879888,"inlet",1104346,"dn"
"910","MNPCA-10-0042-00-401",1104346,-93.727351,44.879888,"outlet",1104314,"up"
"911","MNPCA-10-0044-01-201",1104254,-93.694691,44.868321,"inlet",1104254,"dn"
"912","MNPCA-10-0044-01-201",1104254,-93.694691,44.868321,"outlet",1104264,"up"
"913","MNPCA-10-0048-00-201",1104270,-93.673516,44.841113,"inlet",1104270,"dn"
"914","MNPCA-10-0048-00-201",1104270,-93.673516,44.841113,"outlet",1104272,"up"
"915","MNPCA-19-0027-00-204",2387436,-93.2713,44.723726,"inlet",NA,"dn"
"916","MNPCA-19-0027-00-204",2387436,-93.2713,44.723726,"outlet",NA,"up"
"917","MNPCA-27-0014-00-201",1104206,-93.256166,44.940854,"inlet",NA,"dn"
"918","MNPCA-27-0014-00-201",1104206,-93.256166,44.940854,"outlet",NA,"up"
"919","MNPCA-27-0016-00-201",1104304,-93.306019,44.920625,"inlet",1104304,"dn"
"920","MNPCA-27-0016-00-201",1104304,-93.306019,44.920625,"outlet",NA,"up"
"921","MNPCA-27-0018-00-201",1104190,-93.23622,44.921119,"inlet",1104190,"dn"
"922","MNPCA-27-0018-00-201",1104190,-93.23622,44.921119,"outlet",1104200,"up"
"923","MNPCA-27-0019-00-203",1104306,-93.24047,44.907535,"inlet",1104306,"dn"
"924","MNPCA-27-0019-00-203",1104306,-93.24047,44.907535,"outlet",NA,"up"
"925","MNPCA-27-0031-00-204",1104304,-93.310436,44.939891,"inlet",1104304,"dn"
"926","MNPCA-27-0031-00-204",1104304,-93.310436,44.939891,"outlet",NA,"up"
"927","MNPCA-27-0037-00-102",1103760,-93.323122,44.982525,"inlet",NA,"dn"
"928","MNPCA-27-0037-00-102",1103760,-93.323122,44.982525,"outlet",1104102,"up"
"929","MNPCA-27-0039-00-202",1104304,-93.32013,44.961482,"inlet",1104304,"dn"
"930","MNPCA-27-0039-00-202",1104304,-93.32013,44.961482,"outlet",NA,"up"
"931","MNPCA-27-0040-00-201",1104304,-93.308976,44.953884,"inlet",1104304,"dn"
"932","MNPCA-27-0040-00-201",1104304,-93.308976,44.953884,"outlet",NA,"up"
"933","MNPCA-27-0067-00-201",2386970,-93.428548,44.876935,"inlet",2386970,"dn"
"934","MNPCA-27-0067-00-201",2386970,-93.428548,44.876935,"outlet",NA,"up"
"935","MNPCA-27-0104-00-208",1100716,-93.414786,45.00517,"inlet",1100716,"dn"
"936","MNPCA-27-0104-00-208",1100716,-93.414786,45.00517,"outlet",1100720,"up"
"937","MNPCA-27-0107-00-201",1100138,-93.471377,44.992515,"inlet",1104080,"dn"
"938","MNPCA-27-0107-00-201",1100138,-93.471377,44.992515,"outlet",NA,"up"
"939","MNPCA-27-0117-00-402",1100012,-93.500675,45.109891,"inlet",1100654,"dn"
"940","MNPCA-27-0117-00-402",1100012,-93.500675,45.109891,"outlet",1100744,"up"
"941","MNPCA-27-0118-00-404",1100640,-93.466817,45.088084,"inlet",1100640,"dn"
"942","MNPCA-27-0118-00-404",1100640,-93.466817,45.088084,"outlet",1100650,"up"
"943","MNPCA-27-0133-05-203",1104242,-93.663955,44.905818,"inlet",1104242,"dn"
"944","MNPCA-27-0133-05-203",1104242,-93.663955,44.905818,"outlet",NA,"up"
"945","MNPCA-27-0133-09-201",1104228,-93.690395,44.913781,"inlet",1104228,"dn"
"946","MNPCA-27-0133-09-201",1104228,-93.690395,44.913781,"outlet",1104322,"up"
"947","MNPCA-27-0133-10-101",1104142,-93.59301,44.949544,"inlet",1104142,"dn"
"948","MNPCA-27-0133-10-101",1104142,-93.59301,44.949544,"outlet",1104120,"up"
"949","MNPCA-27-0176-00-202",2349468,-93.644808,45.025285,"inlet",2349468,"dn"
"950","MNPCA-27-0176-00-202",2349468,-93.644808,45.025285,"outlet",2349478,"up"
"951","MNPCA-27-0192-00-402",2349446,-93.740444,45.065204,"inlet",NA,"dn"
"952","MNPCA-27-0192-00-402",2349446,-93.740444,45.065204,"outlet",NA,"up"
"953","MNPCA-27-0655-02-201",1104332,-93.284317,44.969116,"inlet",NA,"dn"
"954","MNPCA-27-0655-02-201",1104332,-93.284317,44.969116,"outlet",1104102,"up"
"955","MNPCA-62-0001-00-202",2651496,-92.986056,45.028067,"inlet",937030056,"dn"
"956","MNPCA-62-0001-00-202",2651496,-92.986056,45.028067,"outlet",NA,"up"
"957","MNPCA-62-0002-00-207",1100638,-93.013643,45.110124,"inlet",1100638,"dn"
"958","MNPCA-62-0002-00-207",1100638,-93.013643,45.110124,"outlet",1097730,"up"
"959","MNPCA-62-0006-00-202",1100704,-93.058019,45.024597,"inlet",1100704,"dn"
"960","MNPCA-62-0006-00-202",1100704,-93.058019,45.024597,"outlet",1100834,"up"
"961","MNPCA-62-0007-00-203",937010718,-93.071596,45.017113,"inlet",937010718,"dn"
"962","MNPCA-62-0007-00-203",937010718,-93.071596,45.017113,"outlet",937010483,"up"
"963","MNPCA-62-0010-02-401",937010428,-93.060864,45.009981,"inlet",937010428,"dn"
"964","MNPCA-62-0010-02-401",937010428,-93.060864,45.009981,"outlet",1100750,"up"
"965","MNPCA-62-0012-00-201",1105538,-93.062522,44.993866,"inlet",1105538,"dn"
"966","MNPCA-62-0012-00-201",1105538,-93.062522,44.993866,"outlet",NA,"up"
"967","MNPCA-62-0013-00-201",937010720,-93.056277,44.992753,"inlet",937010720,"dn"
"968","MNPCA-62-0013-00-201",937010720,-93.056277,44.992753,"outlet",1104078,"up"
"969","MNPCA-62-0016-00-201",937010723,-93.005172,44.973319,"inlet",NA,"dn"
"970","MNPCA-62-0016-00-201",937010723,-93.005172,44.973319,"outlet",NA,"up"
"971","MNPCA-62-0039-00-201",937010491,-93.09013,45.040253,"inlet",937010491,"dn"
"972","MNPCA-62-0039-00-201",937010491,-93.09013,45.040253,"outlet",937010490,"up"
"973","MNPCA-62-0054-00-101",937010723,-93.111918,44.998249,"inlet",NA,"dn"
"974","MNPCA-62-0054-00-101",937010723,-93.111918,44.998249,"outlet",NA,"up"
"975","MNPCA-62-0055-00-201",937010723,-93.141066,44.979902,"inlet",NA,"dn"
"976","MNPCA-62-0055-00-201",937010723,-93.141066,44.979902,"outlet",NA,"up"
"977","MNPCA-62-0056-00-212",937010488,-93.123541,45.038849,"inlet",937010483,"dn"
"978","MNPCA-62-0056-00-212",937010488,-93.123541,45.038849,"outlet",937010491,"up"
"979","MNPCA-62-0057-00-401",1100020,-93.151771,45.033216,"inlet",1100672,"dn"
"980","MNPCA-62-0057-00-401",1100020,-93.151771,45.033216,"outlet",NA,"up"
"981","MNPCA-62-0061-00-208",1100792,-93.137151,45.097989,"inlet",1100610,"dn"
"982","MNPCA-62-0061-00-208",1100792,-93.137151,45.097989,"outlet",NA,"up"
"983","MNPCA-62-0067-01-201",1100020,-93.199232,45.072359,"inlet",1100672,"dn"
"984","MNPCA-62-0067-01-201",1100020,-93.199232,45.072359,"outlet",NA,"up"
"985","MNPCA-62-0067-02-202",1100020,-93.199232,45.072359,"inlet",1100672,"dn"
"986","MNPCA-62-0067-02-202",1100020,-93.199232,45.072359,"outlet",NA,"up"
"987","MNPCA-62-0073-00-201",937010488,-93.122653,45.069343,"inlet",937010483,"dn"
"988","MNPCA-62-0073-00-201",937010488,-93.122653,45.069343,"outlet",937010491,"up"
"989","MNPCA-62-0075-01-202",1100020,-93.136507,45.053165,"inlet",1100672,"dn"
"990","MNPCA-62-0075-01-202",1100020,-93.136507,45.053165,"outlet",NA,"up"
"991","MNPCA-62-0078-00-204",1100020,-93.17239,45.040041,"inlet",1100672,"dn"
"992","MNPCA-62-0078-00-204",1100020,-93.17239,45.040041,"outlet",NA,"up"
"993","MNPCA-62-0082-00-201",937010488,-93.116732,45.044464,"inlet",937010483,"dn"
"994","MNPCA-62-0082-00-201",937010488,-93.116732,45.044464,"outlet",937010491,"up"
"995","MNPCA-62-0083-00-204",1100020,-93.226134,45.044741,"inlet",1100672,"dn"
"996","MNPCA-62-0083-00-204",1100020,-93.226134,45.044741,"outlet",NA,"up"
"997","MNPCA-70-0054-00-205",2387158,-93.474767,44.702046,"inlet",2387158,"dn"
