"","site","comid","lon","lat","inletoutlet","tocomid","direction"
"5306","1119USBR_WQX-RCK105",23184791,-114.15297,42.15055,"outlet",NA,"up"
"5307","IDEQ_WQX-BSWB",23155840,-112.5219,42.91819,"inlet",23155832,"dn"
"5308","IDEQ_WQX-BSWB",23155840,-112.5219,42.91819,"outlet",NA,"up"
"5309","IDEQ_WQX-City Creek",23155846,-112.4496,42.85416,"inlet",NA,"dn"
"5310","IDEQ_WQX-City Creek",23155846,-112.4496,42.85416,"outlet",NA,"up"
"5311","IDEQ_WQX-MTRIP",23156046,-112.2371,42.782,"inlet",NA,"dn"
"5312","IDEQ_WQX-MTRIP",23156046,-112.2371,42.782,"outlet",NA,"up"
"5313","IDEQ_WQX-PBATR",23155840,-112.5198,42.9133,"inlet",23155832,"dn"
"5314","IDEQ_WQX-PBATR",23155840,-112.5198,42.9133,"outlet",NA,"up"
"5315","IDEQ_WQX-PFICH",23155852,-112.4036,42.82208,"inlet",NA,"dn"
"5316","IDEQ_WQX-PFICH",23155852,-112.4036,42.82208,"outlet",NA,"up"
"5317","IDEQ_WQX-PGUTH",23156046,-112.2304,42.78232,"inlet",NA,"dn"
"5318","IDEQ_WQX-PGUTH",23156046,-112.2304,42.78232,"outlet",NA,"up"
"5319","IDEQ_WQX-PSIPB",23155838,-112.5441,42.93517,"inlet",23155832,"dn"
"5320","IDEQ_WQX-PSIPB",23155838,-112.5441,42.93517,"outlet",NA,"up"
"5321","IDEQ_WQX-PSTPE",23155840,-112.5212,42.91957,"inlet",23155832,"dn"
"5322","IDEQ_WQX-PSTPE",23155840,-112.5212,42.91957,"outlet",NA,"up"
"5323","IDEQ_WQX-PZMVC",23156074,-112.1171,42.62439,"inlet",NA,"dn"
"5324","IDEQ_WQX-PZMVC",23156074,-112.1171,42.62439,"outlet",NA,"up"
"5325","IDEQ_WQX-T2B",23155840,-112.5206,42.91617,"inlet",23155832,"dn"
"5326","IDEQ_WQX-T2B",23155840,-112.5206,42.91617,"outlet",NA,"up"
"5327","USGS-06018500",4215022,-112.4528306,45.3833889,"inlet",NA,"dn"
"5328","USGS-06018500",4215022,-112.4528306,45.3833889,"outlet",NA,"up"
"5329","USGS-06054500",3030030,-111.4202778,46.1465722,"inlet",NA,"dn"
"5330","USGS-06054500",3030030,-111.4202778,46.1465722,"outlet",NA,"up"
"5331","USGS-06058502",3024972,-111.7283134,46.6493809,"inlet",3024972,"dn"
"5332","USGS-06058502",3024972,-111.7283134,46.6493809,"outlet",3024978,"up"
"5333","USGS-06088300",12396810,-111.6354056,47.6250222,"inlet",NA,"dn"
"5334","USGS-06088300",12396810,-111.6354056,47.6250222,"outlet",NA,"up"
"5335","USGS-06088500",12397372,-111.5417694,47.5612667,"inlet",NA,"dn"
"5336","USGS-06088500",12397372,-111.5417694,47.5612667,"outlet",NA,"up"
"5337","USGS-06089000",12397894,-111.511036,47.5257778,"inlet",NA,"dn"
"5338","USGS-06089000",12397894,-111.511036,47.5257778,"outlet",NA,"up"
"5339","USGS-06090800",12436757,-110.6661417,47.8169111,"inlet",NA,"dn"
"5340","USGS-06090800",12436757,-110.6661417,47.8169111,"outlet",NA,"up"
"5341","USGS-06101500",12644047,-111.0805278,48.3059611,"inlet",NA,"dn"
"5342","USGS-06101500",12644047,-111.0805278,48.3059611,"outlet",12644007,"up"
"5343","USGS-06102500",12744853,-112.6119833,47.8830833,"inlet",NA,"dn"
"5344","USGS-06102500",12744853,-112.6119833,47.8830833,"outlet",NA,"up"
"5345","USGS-06109500",12735448,-110.2588222,48.0037833,"inlet",NA,"dn"
"5346","USGS-06109500",12735448,-110.2588222,48.0037833,"outlet",NA,"up"
"5347","USGS-06191500",4369760,-110.7936667,45.1121194,"inlet",NA,"dn"
"5348","USGS-06191500",4369760,-110.7936667,45.1121194,"outlet",NA,"up"
"5349","USGS-06192500",4366016,-110.5664972,45.5972111,"inlet",NA,"dn"
"5350","USGS-06192500",4366016,-110.5664972,45.5972111,"outlet",NA,"up"
"5351","USGS-12334550",24295262,-113.8140306,46.8259111,"inlet",24293124,"dn"
"5352","USGS-12334550",24295262,-113.8140306,46.8259111,"outlet",NA,"up"
"5353","USGS-12340500",22937978,-113.9321194,46.8767639,"inlet",NA,"dn"
"5354","USGS-12340500",22937978,-113.9321194,46.8767639,"outlet",24293120,"up"
"5355","USGS-12352500",24319206,-114.054861,46.8317389,"inlet",NA,"dn"
"5356","USGS-12352500",24319206,-114.054861,46.8317389,"outlet",NA,"up"
"5357","USGS-12353000",22937902,-114.1277472,46.8686333,"inlet",NA,"dn"
"5358","USGS-12353000",22937902,-114.1277472,46.8686333,"outlet",24293120,"up"
"5359","USGS-12355000",22949817,-114.4756639,49.0012417,"inlet",NA,"dn"
"5360","USGS-12355000",22949817,-114.4756639,49.0012417,"outlet",NA,"up"
"5361","USGS-12363000",947010306,-114.18495,48.3618111,"inlet",NA,"dn"
"5362","USGS-12363000",947010306,-114.18495,48.3618111,"outlet",NA,"up"
"5363","USGS-12388700",24355829,-114.585,47.3667917,"inlet",NA,"dn"
"5364","USGS-12388700",24355829,-114.585,47.3667917,"outlet",NA,"up"
"5365","11NPSWRD_WQX-ROMN_GLAC_022",22949817,-114.466,48.9941,"inlet",NA,"dn"
"5366","11NPSWRD_WQX-ROMN_GLAC_022",22949817,-114.466,48.9941,"outlet",NA,"up"
"5367","11NPSWRD_WQX-ROMN_GLAC_S01",9305916,-113.681,48.7953,"inlet",9306718,"dn"
"5368","11NPSWRD_WQX-ROMN_GLAC_S01",9305916,-113.681,48.7953,"outlet",9306682,"up"
"5369","11NPSWRD_WQX-ROMN_GLAC_S04",9306126,-113.717,48.6912,"inlet",9306854,"dn"
"5370","11NPSWRD_WQX-ROMN_GLAC_S04",9306126,-113.717,48.6912,"outlet",NA,"up"
"5371","11NPSWRD_WQX-ROMN_GLAC_S05",22957647,-113.484,48.307,"inlet",NA,"dn"
"5372","11NPSWRD_WQX-ROMN_GLAC_S05",22957647,-113.484,48.307,"outlet",NA,"up"
"5373","11NPSWRD_WQX-ROMN_GRKO_S01",24293572,-112.746,46.4087,"inlet",24293576,"dn"
"5374","11NPSWRD_WQX-ROMN_GRKO_S01",24293572,-112.746,46.4087,"outlet",24293884,"up"
"5375","USGS-09383400",20585814,-109.4573125,34.0167143,"inlet",20585832,"dn"
"5376","USGS-09383400",20585814,-109.4573125,34.0167143,"outlet",20587050,"up"
"5377","USGS-09384000",20585692,-109.362315,34.3144864,"inlet",20585874,"dn"
"5378","USGS-09384000",20585692,-109.362315,34.3144864,"outlet",NA,"up"
"5379","USGS-09444600",21357175,-109.3022934,33.0258968,"inlet",NA,"dn"
"5380","USGS-09444600",21357175,-109.3022934,33.0258968,"outlet",NA,"up"
"5381","USGS-09448500",21328231,-109.4796056,32.8827222,"inlet",NA,"dn"
"5382","USGS-09448500",21328231,-109.4796056,32.8827222,"outlet",NA,"up"
"5383","USGS-08354800",17811914,-106.9016949,34.2484002,"inlet",NA,"dn"
"5384","USGS-08354800",17811914,-106.9016949,34.2484002,"outlet",NA,"up"
"5385","USGS-08354900",17811742,-106.8908333,34.2563889,"inlet",NA,"dn"
"5386","USGS-08354900",17811742,-106.8908333,34.2563889,"outlet",NA,"up"
"5387","USGS-08358300",943020332,-106.9926111,33.6876667,"inlet",NA,"dn"
"5388","USGS-08358300",943020332,-106.9926111,33.6876667,"outlet",NA,"up"
"5389","USGS-08358400",17813236,-106.997,33.6790833,"inlet",NA,"dn"
"5390","USGS-08358400",17813236,-106.997,33.6790833,"outlet",NA,"up"
"5391","USGS-08361000",3222059,-107.2067833,33.1485111,"inlet",3222185,"dn"
"5392","USGS-08361000",3222059,-107.2067833,33.1485111,"outlet",17727402,"up"
"5393","USGS-08364000",943030230,-106.5408218,31.8028849,"inlet",NA,"dn"
"5394","USGS-08364000",943030230,-106.5408218,31.8028849,"outlet",NA,"up"
"5395","USGS-08370500",305417,-105.6074602,31.0848532,"inlet",NA,"dn"
"5396","USGS-08370500",305417,-105.6074602,31.0848532,"outlet",NA,"up"
"5397","USGS-08477110",17703137,-107.9737889,32.854675,"inlet",NA,"dn"
"5398","USGS-08477110",17703137,-107.9737889,32.854675,"outlet",NA,"up"
"5399","USGS-08481500",20851387,-105.8979028,33.1448889,"inlet",NA,"dn"
"5400","USGS-08481500",20851387,-105.8979028,33.1448889,"outlet",NA,"up"
"5401","USGS-09430600",2430436,-108.6497222,33.1666667,"inlet",NA,"dn"
"5402","USGS-09430600",2430436,-108.6497222,33.1666667,"outlet",NA,"up"
"5403","USGS-09431500",3081637,-108.6755556,32.7269444,"inlet",NA,"dn"
"5404","USGS-09431500",3081637,-108.6755556,32.7269444,"outlet",NA,"up"
"5405","USGS-09444000",21358611,-108.88,33.2471667,"inlet",NA,"dn"
"5406","USGS-09444000",21358611,-108.88,33.2471667,"outlet",NA,"up"
"5407","TCEQMAIN-13272",943030230,-106.5403,31.8028,"inlet",NA,"dn"
"5408","TCEQMAIN-13272",943030230,-106.5403,31.8028,"outlet",NA,"up"
"5409","TCEQMAIN-13706",305417,-105.6069,31.0847,"inlet",NA,"dn"
"5410","TCEQMAIN-13706",305417,-105.6069,31.0847,"outlet",NA,"up"
"5411","TCEQMAIN-15795",267629,-105.9357,31.3172,"inlet",NA,"dn"
"5412","TCEQMAIN-15795",267629,-105.9357,31.3172,"outlet",NA,"up"
"5413","USGS-06698500",5239512,-105.7186202,39.2949885,"inlet",NA,"dn"
"5414","USGS-06698500",5239512,-105.7186202,39.2949885,"outlet",NA,"up"
"5415","USGS-07083000",916821,-106.3891926,39.1722126,"inlet",NA,"dn"
"5416","USGS-07083000",916821,-106.3891926,39.1722126,"outlet",NA,"up"
"5417","USGS-07097000",949993,-105.0160961,38.3883342,"inlet",NA,"dn"
"5418","USGS-07097000",949993,-105.0160961,38.3883342,"outlet",NA,"up"
"5419","USGS-08227000",17880874,-106.290583,38.1633329,"inlet",NA,"dn"
"5420","USGS-08227000",17880874,-106.290583,38.1633329,"outlet",NA,"up"
"5421","USGS-08251500",17900441,-105.7569444,37.0786111,"inlet",NA,"dn"
"5422","USGS-08251500",17900441,-105.7569444,37.0786111,"outlet",NA,"up"
"5423","USGS-09046530",1314633,-106.0447409,39.4930424,"inlet",1313427,"dn"
"5424","USGS-09046530",1314633,-106.0447409,39.4930424,"outlet",NA,"up"
"5425","USGS-09073300",1327173,-106.7742039,39.1410996,"inlet",NA,"dn"
"5426","USGS-09073300",1327173,-106.7742039,39.1410996,"outlet",1327567,"up"
"5427","USGS-09081000",1325991,-107.0839367,39.3733173,"inlet",NA,"dn"
"5428","USGS-09081000",1325991,-107.0839367,39.3733173,"outlet",NA,"up"
"5429","USGS-09095300",1255326,-108.3178636,39.3747007,"inlet",NA,"dn"
"5430","USGS-09095300",1255326,-108.3178636,39.3747007,"outlet",NA,"up"
"5431","USGS-09095500",3179476,-108.2661946,39.2391463,"inlet",NA,"dn"
"5432","USGS-09095500",3179476,-108.2661946,39.2391463,"outlet",NA,"up"
"5433","USGS-09111500",1332924,-106.969489,38.8697146,"inlet",NA,"dn"
"5434","USGS-09111500",1332924,-106.969489,38.8697146,"outlet",NA,"up"
"5435","USGS-09112200",1333198,-106.8708736,38.7841599,"inlet",NA,"dn"
"5436","USGS-09112200",1333198,-106.8708736,38.7841599,"outlet",NA,"up"
"5437","USGS-09112500",1333418,-106.848095,38.6644371,"inlet",NA,"dn"
"5438","USGS-09112500",1333418,-106.848095,38.6644371,"outlet",NA,"up"
"5439","USGS-09113980",3252623,-106.931432,38.5877696,"inlet",3252255,"dn"
"5440","USGS-09113980",3252623,-106.931432,38.5877696,"outlet",NA,"up"
"5441","USGS-09114500",3252637,-106.9497661,38.5419357,"inlet",3252255,"dn"
"5442","USGS-09114500",3252637,-106.9497661,38.5419357,"outlet",NA,"up"
"5443","USGS-09119000",9773129,-106.9409583,38.5211111,"inlet",3252255,"dn"
"5444","USGS-09119000",9773129,-106.9409583,38.5211111,"outlet",NA,"up"
"5445","USGS-09128000",3252173,-107.648947,38.5291534,"inlet",NA,"dn"
"5446","USGS-09128000",3252173,-107.648947,38.5291534,"outlet",3252213,"up"
"5447","USGS-09146200",9769826,-107.7458924,38.1838791,"inlet",NA,"dn"
"5448","USGS-09146200",9769826,-107.7458924,38.1838791,"outlet",24650345,"up"
"5449","USGS-09152500",3232569,-108.4506446,38.9833158,"inlet",NA,"dn"
"5450","USGS-09152500",3232569,-108.4506446,38.9833158,"outlet",NA,"up"
"5451","USGS-09153290",3178044,-108.8037133,39.2113692,"inlet",NA,"dn"
"5452","USGS-09153290",3178044,-108.8037133,39.2113692,"outlet",NA,"up"
"5453","USGS-09163500",3176490,-109.0270546,39.1327605,"inlet",NA,"dn"
"5454","USGS-09163500",3176490,-109.0270546,39.1327605,"outlet",NA,"up"
"5455","USGS-09173000",18377302,-108.1956327,37.9699921,"inlet",NA,"dn"
"5456","USGS-09173000",18377302,-108.1956327,37.9699921,"outlet",NA,"up"
"5457","USGS-09175000",18376716,-108.3278608,37.9758253,"inlet",NA,"dn"
"5458","USGS-09175000",18376716,-108.3278608,37.9758253,"outlet",18377324,"up"
"5459","USGS-09175500",18375146,-108.5664809,38.2177684,"inlet",NA,"dn"
"5460","USGS-09175500",18375146,-108.5664809,38.2177684,"outlet",NA,"up"
"5461","USGS-09177100",18374806,-108.7584324,38.3855446,"inlet",NA,"dn"
"5462","USGS-09177100",18374806,-108.7584324,38.3855446,"outlet",NA,"up"
"5463","USGS-09352900",17034207,-107.5436688,37.4775013,"inlet",17034955,"dn"
"5464","USGS-09352900",17034207,-107.5436688,37.4775013,"outlet",24752229,"up"
"5465","USGS-09366500",17000640,-108.1886882,36.9997224,"inlet",NA,"dn"
"5466","USGS-09366500",17000640,-108.1886882,36.9997224,"outlet",NA,"up"
"5467","USGS-09372000",3261785,-109.015666,37.3241597,"inlet",NA,"dn"
"5468","USGS-09372000",3261785,-109.015666,37.3241597,"outlet",NA,"up"
"5469","USGS-372300107335700",17034971,-107.5664462,37.3833355,"inlet",17034971,"dn"
"5470","USGS-372300107335700",17034971,-107.5664462,37.3833355,"outlet",17034967,"up"
"5471","USGS-374248107323600",24652681,-107.543948,37.7133319,"inlet",24652681,"dn"
"5472","USGS-374248107323600",24652681,-107.543948,37.7133319,"outlet",NA,"up"
"5473","USGS-381633107054700",3253435,-107.0969952,38.2758276,"inlet",NA,"dn"
"5474","USGS-381633107054700",3253435,-107.0969952,38.2758276,"outlet",3255305,"up"
"5475","USGS-383103106594200",3252693,-106.99545,38.5172556,"inlet",3252255,"dn"
"5476","USGS-383103106594200",3252693,-106.99545,38.5172556,"outlet",NA,"up"
"5477","USGS-383126106475600",9772915,-106.7994826,38.5238804,"inlet",NA,"dn"
"5478","USGS-383126106475600",9772915,-106.7994826,38.5238804,"outlet",NA,"up"
"5479","USGS-384950106544200",1333128,-106.899486,38.8138819,"inlet",NA,"dn"
"5480","USGS-384950106544200",1333128,-106.899486,38.8138819,"outlet",1331712,"up"
"5481","USGS-385224106590100",1332944,-106.9842119,38.8733257,"inlet",NA,"dn"
"5482","USGS-385224106590100",1332944,-106.9842119,38.8733257,"outlet",NA,"up"
"5483","USGS-385240106583600",1332898,-106.997268,38.8894366,"inlet",NA,"dn"
"5484","USGS-385240106583600",1332898,-106.997268,38.8894366,"outlet",NA,"up"
"5485","USGS-391611108503200",3179402,-108.8428814,39.2697018,"inlet",3179402,"dn"
"5486","USGS-391611108503200",3179402,-108.8428814,39.2697018,"outlet",NA,"up"
"5487","USGS-392511106164000",1321062,-106.2783587,39.4197096,"inlet",NA,"dn"
"5488","USGS-392511106164000",1321062,-106.2783587,39.4197096,"outlet",NA,"up"
"5489","USGS-08276500",17864594,-105.7544444,36.3200333,"inlet",NA,"dn"
"5490","USGS-08276500",17864594,-105.7544444,36.3200333,"outlet",NA,"up"
"5491","USGS-08290000",17848906,-106.1116944,36.0735556,"inlet",NA,"dn"
"5492","USGS-08290000",17848906,-106.1116944,36.0735556,"outlet",17848996,"up"
"5493","USGS-08313000",17865930,-106.1424444,35.8745,"inlet",NA,"dn"
"5494","USGS-08313000",17865930,-106.1424444,35.8745,"outlet",NA,"up"
"5495","USGS-08317200",17834098,-106.2288889,35.5472222,"inlet",NA,"dn"
"5496","USGS-08317200",17834098,-106.2288889,35.5472222,"outlet",17835274,"up"
"5497","USGS-08319000",17836174,-106.4398333,35.4445833,"inlet",NA,"dn"
"5498","USGS-08319000",17836174,-106.4398333,35.4445833,"outlet",17834674,"up"
"5499","USGS-08329900",17806166,-106.5997222,35.1980556,"inlet",NA,"dn"
"5500","USGS-08329900",17806166,-106.5997222,35.1980556,"outlet",17819050,"up"
"5501","USGS-08329918",17819084,-106.6427778,35.1977222,"inlet",NA,"dn"
"5502","USGS-08329918",17819084,-106.6427778,35.1977222,"outlet",NA,"up"
"5503","USGS-08331000",17808624,-106.6788889,34.9205556,"inlet",NA,"dn"
"5504","USGS-08331000",17808624,-106.6788889,34.9205556,"outlet",NA,"up"
"5505","USGS-08377900",20815146,-105.6580278,35.7771139,"inlet",NA,"dn"
"5506","USGS-08377900",20815146,-105.6580278,35.7771139,"outlet",NA,"up"
"5507","USGS-09355500",17040461,-107.6986389,36.8018889,"inlet",NA,"dn"
"5508","USGS-09355500",17040461,-107.6986389,36.8018889,"outlet",17040459,"up"
"5509","USGS-09364500",17016187,-108.20175,36.7225,"inlet",NA,"dn"
"5510","USGS-09364500",17016187,-108.20175,36.7225,"outlet",NA,"up"
"5511","USGS-09365000",17003788,-108.2255889,36.7230167,"inlet",NA,"dn"
"5512","USGS-09365000",17003788,-108.2255889,36.7230167,"outlet",NA,"up"
"5513","USGS-09367540",17003688,-108.4031354,36.7402792,"inlet",NA,"dn"
"5514","USGS-09367540",17003688,-108.4031354,36.7402792,"outlet",NA,"up"
"5515","USGS-09368000",17003520,-108.6830556,36.7766667,"inlet",NA,"dn"
"5516","USGS-09368000",17003520,-108.6830556,36.7766667,"outlet",NA,"up"
"5517","USGS-09180000",18369916,-109.1951142,38.7972081,"inlet",NA,"dn"
"5518","USGS-09180000",18369916,-109.1951142,38.7972081,"outlet",NA,"up"
"5519","USGS-09180500",3379045,-109.2934493,38.8105409,"inlet",NA,"dn"
"5520","USGS-09180500",3379045,-109.2934493,38.8105409,"outlet",NA,"up"
"5521","USGS-09183210",3379121,-109.5787286,38.5752598,"inlet",NA,"dn"
"5522","USGS-09183210",3379121,-109.5787286,38.5752598,"outlet",NA,"up"
"5523","USGS-09379500",1385518,-109.8666889,37.1506778,"inlet",NA,"dn"
"5524","USGS-09379500",1385518,-109.8666889,37.1506778,"outlet",NA,"up"
"5525","CORIVWCH_WQX-3577",17014827,-107.8691,37.3001,"inlet",NA,"dn"
"5526","CORIVWCH_WQX-3577",17014827,-107.8691,37.3001,"outlet",NA,"up"
"5527","CORIVWCH_WQX-3590",17015233,-107.8691,37.2355,"inlet",NA,"dn"
"5528","CORIVWCH_WQX-3590",17015233,-107.8691,37.2355,"outlet",NA,"up"
"5529","CORIVWCH_WQX-644",1337084,-107.35712,38.997075,"inlet",1338020,"dn"
"5530","CORIVWCH_WQX-644",1337084,-107.35712,38.997075,"outlet",NA,"up"
"5531","CORIVWCH_WQX-649",1337266,-107.47828,38.927316,"inlet",NA,"dn"
"5532","CORIVWCH_WQX-649",1337266,-107.47828,38.927316,"outlet",1338026,"up"
"5533","CORIVWCH_WQX-650",1338068,-107.8346,38.7839,"inlet",NA,"dn"
"5534","CORIVWCH_WQX-650",1338068,-107.8346,38.7839,"outlet",NA,"up"
"5535","CORIVWCH_WQX-85",16998832,-108.1818282,37.0533004,"inlet",NA,"dn"
"5536","CORIVWCH_WQX-85",16998832,-108.1818282,37.0533004,"outlet",NA,"up"
"5537","CORIVWCH_WQX-875",1337472,-107.6359,38.8508,"inlet",NA,"dn"
"5538","CORIVWCH_WQX-875",1337472,-107.6359,38.8508,"outlet",NA,"up"
"5539","CORIVWCH_WQX-88",17014673,-107.8001,37.4581,"inlet",NA,"dn"
"5540","CORIVWCH_WQX-88",17014673,-107.8001,37.4581,"outlet",NA,"up"
"5541","CORIVWCH_WQX-89",17014763,-107.8366753,37.3850487,"inlet",NA,"dn"
"5542","CORIVWCH_WQX-89",17014763,-107.8366753,37.3850487,"outlet",NA,"up"
"5543","CORIVWCH_WQX-900",17014191,-107.8115,37.6592,"inlet",NA,"dn"
"5544","CORIVWCH_WQX-900",17014191,-107.8115,37.6592,"outlet",NA,"up"
"5545","CORIVWCH_WQX-902",16998838,-108.1822,37.0511,"inlet",NA,"dn"
"5546","CORIVWCH_WQX-902",16998838,-108.1822,37.0511,"outlet",NA,"up"
"5547","CORIVWCH_WQX-91",17014841,-107.8804,37.2797,"inlet",NA,"dn"
"5548","CORIVWCH_WQX-91",17014841,-107.8804,37.2797,"outlet",NA,"up"
"5549","CORIVWCH_WQX-93",17014925,-107.8847621,37.1518526,"inlet",NA,"dn"
"5550","CORIVWCH_WQX-93",17014925,-107.8847621,37.1518526,"outlet",NA,"up"
"5551","PUEBLOISLETA-240WW",943020262,-106.72065,34.85729,"inlet",NA,"dn"
"5552","PUEBLOISLETA-240WW",943020262,-106.72065,34.85729,"outlet",NA,"up"
"5553","PUEBLOISLETA-BLKBRDGE",17808624,-106.67818,34.92571,"inlet",NA,"dn"
"5554","PUEBLOISLETA-BLKBRDGE",17808624,-106.67818,34.92571,"outlet",NA,"up"
"5555","PUEBLOISLETA-ISLLAKES",17808622,-106.6803,34.94687,"inlet",NA,"dn"
"5556","PUEBLOISLETA-ISLLAKES",17808622,-106.6803,34.94687,"outlet",NA,"up"
"5557","PUEBLOISLETA-NM147",17808624,-106.68618,34.90588,"inlet",NA,"dn"
"5558","PUEBLOISLETA-NM147",17808624,-106.68618,34.90588,"outlet",NA,"up"
"5559","PUEBLOISLETA-SOUTHBDY",17808636,-106.71542,34.83665,"inlet",NA,"dn"
"5560","PUEBLOISLETA-SOUTHBDY",17808636,-106.71542,34.83665,"outlet",NA,"up"
"5561","TAOSPBLO_WQX-RPRM05",17864480,-105.6672917,36.3793306,"inlet",NA,"dn"
"5562","TAOSPBLO_WQX-RPRM05",17864480,-105.6672917,36.3793306,"outlet",NA,"up"
"5563","TAOSPBLO_WQX-RPRM13",17864396,-105.5642472,36.42225,"inlet",NA,"dn"
"5564","TAOSPBLO_WQX-RPRM13",17864396,-105.5642472,36.42225,"outlet",17863410,"up"
"5565","USGS-06710000",188811,-105.0191499,39.6188766,"inlet",NA,"dn"
"5566","USGS-06710000",188811,-105.0191499,39.6188766,"outlet",188743,"up"
"5567","USGS-06710247",188209,-105.014983,39.6324876,"inlet",NA,"dn"
"5568","USGS-06710247",188209,-105.014983,39.6324876,"outlet",188743,"up"
"5569","USGS-06710610",188629,-105.1927659,39.6908209,"inlet",188723,"dn"
"5570","USGS-06710610",188629,-105.1927659,39.6908209,"outlet",NA,"up"
"5571","USGS-06711635",188069,-105.1302637,39.7224873,"inlet",NA,"dn"
"5572","USGS-06711635",188069,-105.1302637,39.7224873,"outlet",NA,"up"
"5573","USGS-06711637",188071,-105.127208,39.7227651,"inlet",NA,"dn"
"5574","USGS-06711637",188071,-105.127208,39.7227651,"outlet",NA,"up"
"5575","USGS-06714000",228593,-105.0036861,39.7598972,"inlet",NA,"dn"
"5576","USGS-06714000",228593,-105.0036861,39.7598972,"outlet",188743,"up"
"5577","USGS-06719505",2885178,-105.2352667,39.753043,"inlet",NA,"dn"
"5578","USGS-06719505",2885178,-105.2352667,39.753043,"outlet",NA,"up"
"5579","USGS-06730500",2888998,-105.0202222,40.1387778,"inlet",NA,"dn"
"5580","USGS-06730500",2888998,-105.0202222,40.1387778,"outlet",NA,"up"
"5581","USGS-06733000",12936,-105.513887,40.378317,"inlet",13650,"dn"
"5582","USGS-06733000",12936,-105.513887,40.378317,"outlet",NA,"up"
"5583","USGS-06734900",13560,-105.4737131,40.3737643,"inlet",NA,"dn"
"5584","USGS-06734900",13560,-105.4737131,40.3737643,"outlet",13654,"up"
"5585","USGS-06735500",12948,-105.4855525,40.3763726,"inlet",NA,"dn"
"5586","USGS-06735500",12948,-105.4855525,40.3763726,"outlet",13654,"up"
"5587","USGS-06736000",12650,-105.338879,40.4333169,"inlet",NA,"dn"
"5588","USGS-06736000",12650,-105.338879,40.4333169,"outlet",11408,"up"
"5589","USGS-06736700",13544,-105.250542,40.4149838,"inlet",NA,"dn"
"5590","USGS-06736700",13544,-105.250542,40.4149838,"outlet",13654,"up"
"5591","USGS-06737500",2900925,-105.1688703,40.5999823,"inlet",2900925,"dn"
"5592","USGS-06737500",2900925,-105.1688703,40.5999823,"outlet",2900929,"up"
"5593","USGS-06739500",13528,-105.1844444,40.4344444,"inlet",NA,"dn"
"5594","USGS-06739500",13528,-105.1844444,40.4344444,"outlet",NA,"up"
"5595","USGS-06741480",12826,-105.1227597,40.4005391,"inlet",NA,"dn"
"5596","USGS-06741480",12826,-105.1227597,40.4005391,"outlet",13654,"up"
"5597","USGS-06741510",12932,-105.0610909,40.3785946,"inlet",NA,"dn"
"5598","USGS-06741510",12932,-105.0610909,40.3785946,"outlet",NA,"up"
"5599","USGS-06741520",940190143,-105.0297008,40.3833167,"inlet",NA,"dn"
"5600","USGS-06741520",940190143,-105.0297008,40.3833167,"outlet",NA,"up"
"5601","USGS-06742500",13776,-105.2119304,40.324429,"inlet",13776,"dn"
"5602","USGS-06742500",13776,-105.2119304,40.324429,"outlet",NA,"up"
"5603","USGS-06751490",2900581,-105.2522047,40.7874815,"inlet",2900865,"dn"
"5604","USGS-06751490",2900581,-105.2522047,40.7874815,"outlet",2900787,"up"
"5605","USGS-06752000",2900705,-105.2244271,40.6644262,"inlet",NA,"dn"
"5606","USGS-06752000",2900705,-105.2244271,40.6644262,"outlet",NA,"up"
"5607","USGS-06752258",2899931,-105.095812,40.6030379,"inlet",NA,"dn"
"5608","USGS-06752258",2899931,-105.095812,40.6030379,"outlet",NA,"up"
"5609","USGS-06752260",2900003,-105.0692222,40.5880833,"inlet",NA,"dn"
"5610","USGS-06752260",2900003,-105.0692222,40.5880833,"outlet",NA,"up"
"5611","USGS-06752270",2900053,-105.0271988,40.5669269,"inlet",NA,"dn"
"5612","USGS-06752270",2900053,-105.0271988,40.5669269,"outlet",NA,"up"
"5613","USGS-06752280",2900123,-105.011365,40.5519269,"inlet",NA,"dn"
"5614","USGS-06752280",2900123,-105.011365,40.5519269,"outlet",NA,"up"
"5615","USGS-09010500",1234461,-105.8566791,40.3258178,"inlet",NA,"dn"
"5616","USGS-09010500",1234461,-105.8566791,40.3258178,"outlet",NA,"up"
"5617","USGS-09011000",1234087,-105.8575127,40.2188742,"inlet",1234539,"dn"
"5618","USGS-09011000",1234087,-105.8575127,40.2188742,"outlet",NA,"up"
"5619","USGS-09012500",1234481,-105.8144444,40.25085,"inlet",1234529,"dn"
"5620","USGS-09012500",1234481,-105.8144444,40.25085,"outlet",1234637,"up"
"5621","USGS-09013000",13606,-105.5780567,40.327762,"inlet",13650,"dn"
"5622","USGS-09013000",13606,-105.5780567,40.327762,"outlet",NA,"up"
"5623","USGS-09013500",1234493,-105.7983437,40.2363741,"inlet",1234533,"dn"
"5624","USGS-09013500",1234493,-105.7983437,40.2363741,"outlet",1234535,"up"
"5625","USGS-09013900",1234533,-105.8130556,40.2433333,"inlet",1234533,"dn"
"5626","USGS-09013900",1234533,-105.8130556,40.2433333,"outlet",1234535,"up"
"5627","USGS-09014500",1234549,-105.8420833,40.2100833,"inlet",1234549,"dn"
"5628","USGS-09014500",1234549,-105.8420833,40.2100833,"outlet",1234539,"up"
"5629","USGS-09016500",1234515,-105.7497297,40.1124861,"inlet",1234599,"dn"
